swap_id,timestamp,station_id,battery_soc_returned,battery_soc_issued,wait_minutes,swap_duration_minutes,batteries_available_before_swap,station_status,downtime_minutes,payment_amount,payment_method,motorcycle_type,service_success
SW024420,2026-05-28 15:56:49,ST004,8.1,87.8,2.1,2.1,20,Operational,0,33.23,Wallet,Standard,True
SW024421,2026-05-28 16:02:17,ST003,47.5,100.0,0.3,2.8,17,Operational,0,38.15,Wallet,Delivery,True
SW024422,2026-05-28 16:04:26,ST002,16.0,91.3,4.2,2.8,14,Operational,0,40.79,Card,Commercial,True
SW024423,2026-05-28 16:04:37,ST004,15.0,95.4,3.8,4.6,21,Operational,0,38.66,Mobile Money,Commercial,True
SW024424,2026-05-28 16:08:10,ST003,20.0,93.2,1.2,2.3,16,Operational,0,39.48,Card,Delivery,True
SW024425,2026-05-28 16:19:39,ST002,29.2,90.2,0.2,3.8,16,Operational,0,36.31,Wallet,Standard,True
SW024426,2026-05-28 16:22:25,ST003,26.8,96.0,1.8,2.9,18,Operational,0,31.97,Mobile Money,Standard,True
SW024427,2026-05-28 16:28:14,ST003,19.1,94.4,2.8,2.8,14,Operational,0,38.24,Wallet,Delivery,True
SW024428,2026-05-28 16:30:55,ST005,16.9,89.6,0.3,4.4,15,Operational,0,39.62,Mobile Money,Commercial,True
SW024429,2026-05-28 16:34:19,ST002,33.5,91.4,0.5,2.7,20,Operational,0,35.56,Mobile Money,Delivery,True
SW024430,2026-05-28 16:37:09,ST004,34.6,90.1,0.2,2.7,14,Operational,0,35.54,Card,Standard,True
SW024431,2026-05-28 16:40:10,ST002,25.7,97.4,4.4,3.8,14,Operational,0,36.14,Card,Standard,True
SW024432,2026-05-28 16:44:09,ST004,22.5,100.0,5.0,4.5,19,Operational,0,36.99,Mobile Money,Standard,True
SW024433,2026-05-28 16:46:54,ST001,8.2,95.8,0.9,3.8,18,Operational,0,37.15,Mobile Money,Standard,True
SW024434,2026-05-28 16:54:16,ST001,22.0,91.6,3.4,2.7,13,Operational,0,31.22,Mobile Money,Standard,True
SW024435,2026-05-28 17:03:24,ST005,9.2,92.7,4.4,3.3,11,Operational,0,35.36,Mobile Money,Standard,True
SW024436,2026-05-28 17:03:56,ST005,38.3,100.0,2.8,2.2,14,Operational,0,36.25,Mobile Money,Standard,True
SW024437,2026-05-28 17:07:56,ST002,33.3,89.4,1.6,4.0,0,Operational,0,0.0,Wallet,Commercial,False
SW024438,2026-05-28 17:09:40,ST003,9.6,92.7,5.3,3.0,21,Operational,0,39.91,Mobile Money,Commercial,True
SW024439,2026-05-28 17:10:25,ST001,41.2,96.6,6.1,3.1,12,Operational,0,36.67,Wallet,Delivery,True
SW024440,2026-05-28 17:14:30,ST003,11.3,89.3,3.5,3.7,11,Operational,0,35.66,Mobile Money,Standard,True
SW024441,2026-05-28 17:22:28,ST004,34.5,92.4,2.9,3.2,13,Operational,0,39.96,Card,Commercial,True
SW024442,2026-05-28 17:25:40,ST002,26.7,91.3,9.4,4.7,13,Operational,0,37.26,Mobile Money,Delivery,True
SW024443,2026-05-28 17:28:25,ST002,36.6,100.0,4.7,2.2,18,Operational,0,33.35,Card,Standard,True
SW024444,2026-05-28 17:29:55,ST002,44.5,83.6,3.9,4.3,10,Operational,0,34.99,Mobile Money,Standard,True
SW024445,2026-05-28 17:32:20,ST001,20.2,89.8,4.2,3.4,9,Operational,0,38.77,Mobile Money,Delivery,True
SW024446,2026-05-28 17:45:36,ST002,23.8,91.7,3.8,4.2,6,Operational,0,37.36,Mobile Money,Delivery,True
SW024447,2026-05-28 17:55:17,ST001,17.6,90.1,8.6,3.7,9,Operational,0,35.54,Wallet,Standard,True
SW024448,2026-05-28 18:01:36,ST001,18.0,94.8,5.0,3.1,14,Operational,0,34.62,Card,Standard,True
SW024449,2026-05-28 18:28:20,ST002,5.5,98.5,8.7,4.0,8,Operational,0,39.17,Mobile Money,Delivery,True
SW024450,2026-05-28 18:30:46,ST001,26.2,94.5,17.3,3.3,2,Operational,0,35.88,Mobile Money,Standard,True
SW024451,2026-05-28 18:32:57,ST001,42.8,95.0,11.5,3.4,14,Operational,0,33.9,Mobile Money,Standard,True
SW024452,2026-05-28 18:35:53,ST001,18.1,97.4,1.6,4.4,11,Operational,0,37.04,Mobile Money,Delivery,True
SW024453,2026-05-28 18:36:20,ST002,21.3,94.4,0.8,4.5,16,Operational,0,38.13,Mobile Money,Delivery,True
SW024454,2026-05-28 18:38:39,ST001,27.8,89.9,3.7,4.2,6,Operational,0,34.03,Mobile Money,Standard,True
SW024455,2026-05-28 18:39:20,ST002,41.1,92.8,0.2,2.8,11,Operational,0,36.45,Mobile Money,Standard,True
SW024456,2026-05-28 18:53:09,ST001,30.2,94.7,2.0,2.9,7,Operational,0,37.85,Mobile Money,Standard,True
SW024457,2026-05-28 18:53:15,ST005,18.6,92.6,4.2,2.4,11,Operational,0,33.75,Mobile Money,Standard,True
SW024458,2026-05-28 18:53:56,ST003,43.3,94.9,1.7,3.2,17,Operational,0,34.17,Card,Standard,True
SW024459,2026-05-28 18:54:11,ST003,12.2,96.4,5.0,2.4,12,Operational,0,36.28,Mobile Money,Standard,True
SW024460,2026-05-28 18:56:18,ST004,36.4,92.0,4.3,4.3,10,Operational,0,36.33,Mobile Money,Standard,True
SW024461,2026-05-28 18:56:28,ST001,8.9,88.5,6.5,3.5,11,Operational,0,38.59,Wallet,Delivery,True
SW024462,2026-05-28 19:01:11,ST005,11.1,98.2,1.6,3.1,20,Operational,0,38.46,Mobile Money,Delivery,True
SW024463,2026-05-28 19:01:42,ST004,11.9,94.0,3.6,4.5,21,Operational,0,31.91,Mobile Money,Standard,True
SW024464,2026-05-28 19:07:25,ST005,30.4,92.5,6.3,3.9,10,Operational,0,33.33,Mobile Money,Standard,True
SW024465,2026-05-28 19:08:35,ST004,39.9,100.0,1.1,4.0,12,Operational,0,37.03,Wallet,Standard,True
SW024466,2026-05-28 19:16:40,ST001,20.5,91.5,2.4,2.9,4,Operational,0,37.79,Wallet,Delivery,True
SW024467,2026-05-28 19:21:39,ST001,14.4,99.6,6.9,3.8,12,Operational,0,32.15,Mobile Money,Standard,True
SW024468,2026-05-28 19:24:40,ST001,18.1,92.6,9.2,3.6,6,Operational,0,36.03,Mobile Money,Standard,True
SW024469,2026-05-28 19:28:50,ST001,12.0,93.7,2.8,4.8,7,Operational,0,38.56,Wallet,Commercial,True
SW024470,2026-05-28 19:32:09,ST004,3.0,91.8,2.5,4.3,14,Operational,0,36.83,Wallet,Standard,True
SW024471,2026-05-28 19:37:07,ST001,20.2,97.5,4.5,4.3,5,Operational,0,38.56,Card,Delivery,True
SW024472,2026-05-28 19:43:06,ST001,30.8,92.2,3.2,2.8,0,Operational,0,0.0,Mobile Money,Delivery,False
SW024473,2026-05-28 19:43:53,ST001,25.1,96.6,7.6,3.9,0,Operational,0,36.94,Mobile Money,Standard,True
SW024474,2026-05-28 19:44:41,ST004,25.7,91.0,1.5,2.8,7,Operational,0,38.91,Mobile Money,Commercial,True
SW024475,2026-05-28 19:53:39,ST003,22.8,89.2,3.3,3.9,15,Operational,0,33.87,Card,Standard,True
SW024476,2026-05-28 19:55:22,ST005,32.4,88.5,1.4,5.2,13,Operational,0,41.29,Mobile Money,Commercial,True
SW024477,2026-05-28 19:58:07,ST004,31.5,95.1,3.1,3.0,13,Operational,0,38.24,Mobile Money,Delivery,True
SW024478,2026-05-28 20:03:59,ST003,20.1,88.8,1.4,4.4,19,Operational,0,35.27,Wallet,Standard,True
SW024479,2026-05-28 20:20:06,ST002,45.3,90.1,1.2,4.0,10,Operational,0,37.82,Card,Delivery,True
SW024480,2026-05-28 20:20:26,ST004,25.2,88.5,6.0,4.1,11,Operational,0,35.16,Card,Delivery,True
SW024481,2026-05-28 20:21:59,ST003,30.4,93.8,8.2,1.3,15,Operational,0,35.37,Wallet,Standard,True
SW024482,2026-05-28 20:23:38,ST002,23.0,92.8,6.9,3.9,8,Operational,0,33.63,Mobile Money,Standard,True
SW024483,2026-05-28 20:26:45,ST001,19.0,97.7,5.3,2.9,11,Operational,0,34.58,Wallet,Standard,True
SW024484,2026-05-28 20:27:54,ST001,31.6,100.0,4.7,5.1,13,Operational,0,42.9,Mobile Money,Commercial,True
SW024485,2026-05-28 20:30:50,ST005,35.5,92.1,14.3,4.7,1,Operational,0,0.0,Mobile Money,Standard,False
SW024486,2026-05-28 20:35:46,ST002,22.0,96.9,2.3,4.7,8,Operational,0,35.4,Wallet,Delivery,True
SW024487,2026-05-28 20:37:12,ST005,27.5,91.2,5.9,5.1,10,Operational,0,40.78,Mobile Money,Commercial,True
SW024488,2026-05-28 20:43:51,ST003,15.8,98.3,6.8,3.0,17,Operational,0,33.27,Mobile Money,Standard,True
SW024489,2026-05-28 20:53:12,ST001,20.3,90.1,10.7,4.8,6,Operational,0,36.9,Mobile Money,Standard,True
SW024490,2026-05-28 20:58:23,ST004,32.7,98.3,9.4,3.9,8,Operational,0,36.49,Mobile Money,Delivery,True
SW024491,2026-05-28 20:58:44,ST003,7.0,93.2,10.3,4.0,1,Operational,0,39.18,Mobile Money,Commercial,True
SW024492,2026-05-28 21:21:27,ST002,13.7,91.8,0.5,3.4,7,Operational,0,35.25,Mobile Money,Standard,True
SW024493,2026-05-28 21:26:36,ST002,20.4,94.0,0.6,3.3,20,Operational,0,36.96,Mobile Money,Delivery,True
SW024494,2026-05-28 21:33:28,ST003,9.7,92.5,0.5,3.1,23,Operational,0,33.68,Wallet,Standard,True
SW024495,2026-05-28 21:40:58,ST003,11.1,94.7,3.0,4.4,23,Operational,0,41.68,Mobile Money,Commercial,True
SW024496,2026-05-28 21:43:16,ST005,24.4,93.8,1.9,2.5,20,Operational,0,38.71,Card,Commercial,True
SW024497,2026-05-28 21:46:33,ST003,19.4,96.9,4.4,4.0,2,Operational,0,37.82,Card,Delivery,True
SW024498,2026-05-28 21:46:42,ST005,3.8,98.7,1.8,2.9,18,Operational,0,35.13,Card,Standard,True
SW024499,2026-05-28 22:02:17,ST003,3.0,92.7,4.4,3.1,19,Operational,0,38.4,Mobile Money,Delivery,True
SW024500,2026-05-28 22:04:39,ST001,3.0,98.7,2.2,2.9,10,Operational,0,34.83,Card,Standard,True
SW024501,2026-05-28 22:07:37,ST005,20.8,97.1,1.2,2.9,9,Operational,0,36.14,Mobile Money,Standard,True
SW024502,2026-05-28 22:09:04,ST004,11.6,94.2,0.9,3.1,21,Operational,0,33.75,Mobile Money,Standard,True
SW024503,2026-05-28 22:22:51,ST001,39.8,96.1,2.5,3.9,18,Operational,0,32.92,Mobile Money,Standard,True
SW024504,2026-05-28 22:35:00,ST001,26.3,90.0,1.3,2.9,15,Operational,0,36.22,Mobile Money,Delivery,True
SW024505,2026-05-28 22:53:36,ST005,24.8,88.3,2.7,4.3,16,Operational,0,38.5,Mobile Money,Delivery,True
SW024506,2026-05-28 23:48:17,ST003,50.2,85.6,6.7,2.5,24,Operational,0,33.82,Card,Standard,True
SW024507,2026-05-28 23:55:12,ST003,17.0,96.0,1.7,2.6,23,Operational,0,39.98,Mobile Money,Commercial,True
SW024508,2026-05-29 02:26:58,ST005,39.6,93.9,0.6,3.4,14,Operational,0,42.84,Wallet,Commercial,True
SW024509,2026-05-29 03:29:14,ST001,23.8,96.6,0.8,3.9,18,Operational,0,35.45,Mobile Money,Standard,True
SW024510,2026-05-29 04:20:31,ST003,9.3,94.9,0.2,3.2,19,Operational,0,37.72,Mobile Money,Delivery,True
SW024511,2026-05-29 05:48:06,ST003,29.7,95.5,5.4,4.0,24,Operational,0,33.35,Mobile Money,Standard,True
SW024512,2026-05-29 06:13:05,ST003,12.5,98.5,1.8,2.4,22,Operational,0,35.0,Mobile Money,Standard,True
SW024513,2026-05-29 06:21:23,ST001,37.2,91.3,5.6,3.6,17,Operational,0,37.8,Card,Delivery,True
SW024514,2026-05-29 06:24:32,ST003,8.2,100.0,1.9,2.3,17,Operational,0,33.67,Card,Standard,True
SW024515,2026-05-29 07:07:32,ST001,14.7,97.2,2.7,3.5,12,Operational,0,35.27,Wallet,Standard,True
SW024516,2026-05-29 07:14:28,ST001,3.0,99.2,4.1,2.8,14,Operational,0,35.65,Mobile Money,Standard,True
SW024517,2026-05-29 07:26:07,ST001,34.5,92.8,9.0,3.0,10,Operational,0,36.09,Wallet,Standard,True
SW024518,2026-05-29 07:28:07,ST003,23.6,90.3,4.9,4.0,10,Operational,0,35.13,Wallet,Standard,True
SW024519,2026-05-29 07:35:24,ST002,15.1,92.8,2.8,2.8,6,Operational,0,38.54,Card,Commercial,True
SW024520,2026-05-29 07:46:48,ST001,23.0,98.7,7.5,3.5,18,Operational,0,34.37,Mobile Money,Standard,True
SW024521,2026-05-29 07:47:28,ST001,40.8,96.8,0.7,4.6,18,Operational,0,37.51,Mobile Money,Standard,True
SW024522,2026-05-29 07:49:58,ST005,3.0,92.0,1.3,2.4,4,Operational,0,35.71,Wallet,Delivery,True
SW024523,2026-05-29 07:53:47,ST001,39.2,94.2,12.0,3.5,2,Operational,0,37.74,Mobile Money,Commercial,True
SW024524,2026-05-29 07:56:26,ST001,17.6,93.0,9.9,2.4,15,Operational,0,36.63,Card,Delivery,True
SW024525,2026-05-29 07:57:31,ST001,3.0,93.3,10.4,3.9,12,Operational,0,37.73,Wallet,Delivery,True
SW024526,2026-05-29 08:01:14,ST002,36.6,94.5,2.7,3.1,8,Operational,0,39.4,Mobile Money,Commercial,True
SW024527,2026-05-29 08:03:30,ST003,22.5,93.9,3.9,3.0,16,Operational,0,39.87,Mobile Money,Delivery,True
SW024528,2026-05-29 08:08:03,ST001,30.8,95.0,9.2,5.4,12,Operational,0,34.55,Mobile Money,Standard,True
SW024529,2026-05-29 08:08:21,ST003,27.3,98.7,0.9,3.6,17,Operational,0,39.43,Mobile Money,Delivery,True
SW024530,2026-05-29 08:11:01,ST004,13.1,95.0,0.4,4.3,12,Operational,0,41.06,Wallet,Delivery,True
SW024531,2026-05-29 08:17:48,ST002,29.8,94.0,1.3,3.8,19,Operational,0,35.38,Mobile Money,Standard,True
SW024532,2026-05-29 08:20:08,ST003,22.3,96.3,1.1,4.3,16,Operational,0,36.66,Card,Delivery,True
SW024533,2026-05-29 08:22:24,ST004,8.1,92.1,3.7,4.5,12,Operational,0,35.58,Mobile Money,Standard,True
SW024534,2026-05-29 08:27:46,ST004,19.1,93.2,4.6,3.4,19,Operational,0,37.4,Mobile Money,Delivery,True
SW024535,2026-05-29 08:34:39,ST002,30.9,91.2,6.2,3.9,13,Operational,0,39.81,Mobile Money,Commercial,True
SW024536,2026-05-29 08:35:42,ST005,9.7,91.0,1.9,3.3,4,Operational,0,36.96,Mobile Money,Standard,True
SW024537,2026-05-29 08:37:04,ST001,34.3,96.7,5.8,3.9,11,Operational,0,36.31,Mobile Money,Standard,True
SW024538,2026-05-29 08:47:28,ST005,36.0,94.2,3.8,2.6,5,Operational,0,32.66,Mobile Money,Standard,True
SW024539,2026-05-29 09:01:29,ST003,36.9,91.9,2.3,3.1,12,Operational,0,38.02,Mobile Money,Standard,True
SW024540,2026-05-29 09:05:12,ST005,42.0,85.0,4.7,4.0,12,Operational,0,37.32,Card,Delivery,True
SW024541,2026-05-29 09:07:03,ST001,30.0,91.6,6.5,3.1,12,Operational,0,38.9,Wallet,Commercial,True
SW024542,2026-05-29 09:17:51,ST004,25.7,95.9,1.8,3.9,11,Operational,0,36.78,Mobile Money,Delivery,True
SW024543,2026-05-29 09:39:17,ST004,33.2,83.4,7.5,3.4,2,Operational,0,38.82,Mobile Money,Commercial,True
SW024544,2026-05-29 09:43:52,ST004,28.2,95.2,2.8,3.5,14,Operational,0,35.66,Wallet,Standard,True
SW024545,2026-05-29 09:50:16,ST004,31.5,89.9,3.9,2.7,0,Operational,0,0.0,Mobile Money,Delivery,False
SW024546,2026-05-29 09:50:47,ST001,19.1,93.9,3.2,4.2,10,Operational,0,35.72,Card,Delivery,True
SW024547,2026-05-29 09:58:57,ST004,39.3,92.0,3.2,3.5,13,Operational,0,33.07,Wallet,Standard,True
SW024548,2026-05-29 10:27:48,ST001,21.2,90.7,2.1,4.4,10,Operational,0,40.17,Mobile Money,Delivery,True
SW024549,2026-05-29 10:36:17,ST001,38.9,94.4,5.5,3.2,14,Operational,0,32.78,Wallet,Standard,True
SW024550,2026-05-29 10:45:57,ST001,14.1,94.0,5.2,2.7,17,Operational,0,36.62,Card,Delivery,True
SW024551,2026-05-29 10:52:56,ST005,12.8,100.0,2.1,3.9,12,Operational,0,34.96,Mobile Money,Standard,True
SW024552,2026-05-29 10:56:14,ST002,23.5,91.0,0.3,4.5,16,Operational,0,36.92,Mobile Money,Delivery,True
SW024553,2026-05-29 11:00:04,ST004,45.9,92.4,2.8,3.2,12,Operational,0,38.45,Wallet,Commercial,True
SW024554,2026-05-29 11:05:17,ST003,26.6,92.8,3.2,2.7,19,Operational,0,41.94,Mobile Money,Delivery,True
SW024555,2026-05-29 11:12:10,ST001,32.0,100.0,7.7,4.8,12,Operational,0,35.82,Wallet,Delivery,True
SW024556,2026-05-29 11:13:45,ST003,8.1,100.0,3.6,3.4,20,Operational,0,41.39,Mobile Money,Commercial,True
SW024557,2026-05-29 11:14:55,ST004,22.2,93.6,3.9,4.2,17,Operational,0,36.46,Mobile Money,Delivery,True
SW024558,2026-05-29 11:15:59,ST002,30.4,92.7,1.6,1.3,13,Operational,0,36.1,Mobile Money,Standard,True
SW024559,2026-05-29 11:16:25,ST003,47.3,97.4,2.5,2.4,13,Operational,0,36.36,Mobile Money,Delivery,True
SW024560,2026-05-29 11:16:37,ST001,34.6,97.0,0.5,3.3,16,Operational,0,37.05,Card,Delivery,True
SW024561,2026-05-29 11:21:44,ST004,16.5,93.9,3.7,4.0,22,Operational,0,35.56,Card,Standard,True
SW024562,2026-05-29 11:27:35,ST005,8.8,86.9,1.6,3.6,19,Operational,0,41.48,Mobile Money,Commercial,True
SW024563,2026-05-29 11:31:07,ST001,28.1,92.0,3.9,3.4,16,Operational,0,41.7,Mobile Money,Commercial,True
SW024564,2026-05-29 11:31:09,ST003,39.1,93.3,6.8,3.7,23,Operational,0,33.7,Mobile Money,Standard,True
SW024565,2026-05-29 11:31:14,ST002,38.0,95.5,4.6,3.5,12,Operational,0,37.13,Mobile Money,Delivery,True
SW024566,2026-05-29 11:38:37,ST001,30.7,93.2,1.5,4.3,10,Downtime,34,0.0,Mobile Money,Standard,False
SW024567,2026-05-29 11:39:54,ST002,14.4,88.8,1.3,3.8,8,Operational,0,35.11,Wallet,Standard,True
SW024568,2026-05-29 11:57:45,ST003,6.7,89.1,1.6,3.8,18,Operational,0,35.47,Mobile Money,Standard,True
SW024569,2026-05-29 12:12:49,ST001,38.1,98.5,1.5,2.2,18,Operational,0,38.51,Mobile Money,Delivery,True
SW024570,2026-05-29 12:20:27,ST005,24.4,90.8,1.6,3.0,19,Operational,0,38.56,Card,Delivery,True
SW024571,2026-05-29 12:26:37,ST003,12.3,92.5,1.2,3.3,14,Operational,0,34.99,Mobile Money,Standard,True
SW024572,2026-05-29 12:29:51,ST002,25.7,100.0,0.5,4.1,4,Operational,0,40.25,Mobile Money,Commercial,True
SW024573,2026-05-29 12:31:10,ST002,17.6,95.2,3.1,3.1,16,Operational,0,36.87,Mobile Money,Delivery,True
SW024574,2026-05-29 12:32:23,ST002,30.1,97.0,1.5,3.1,19,Operational,0,40.92,Mobile Money,Commercial,True
SW024575,2026-05-29 12:32:47,ST005,45.6,96.0,3.0,3.1,8,Operational,0,38.3,Mobile Money,Commercial,True
SW024576,2026-05-29 12:34:03,ST002,22.0,90.0,0.8,2.6,11,Operational,0,35.08,Mobile Money,Standard,True
SW024577,2026-05-29 12:49:36,ST004,18.3,94.7,1.0,3.1,13,Operational,0,0.0,Mobile Money,Commercial,False
SW024578,2026-05-29 12:50:02,ST004,23.8,89.0,2.1,2.9,16,Operational,0,38.96,Card,Delivery,True
SW024579,2026-05-29 12:51:01,ST005,27.2,92.4,2.6,4.2,20,Operational,0,35.4,Mobile Money,Standard,True
SW024580,2026-05-29 12:59:28,ST004,35.9,93.9,5.8,3.3,13,Operational,0,37.37,Mobile Money,Delivery,True
SW024581,2026-05-29 13:00:05,ST002,31.2,93.7,1.0,4.2,19,Operational,0,34.46,Mobile Money,Standard,True
SW024582,2026-05-29 13:27:01,ST003,44.2,92.1,4.3,2.3,19,Operational,0,39.21,Card,Commercial,True
SW024583,2026-05-29 13:28:45,ST002,25.4,88.3,1.1,3.4,13,Operational,0,36.9,Wallet,Standard,True
SW024584,2026-05-29 13:44:42,ST005,30.9,94.9,1.9,3.1,14,Operational,0,37.27,Card,Delivery,True
SW024585,2026-05-29 13:50:55,ST003,18.1,90.4,4.2,3.6,16,Operational,0,39.92,Wallet,Commercial,True
SW024586,2026-05-29 14:06:43,ST002,4.7,92.9,7.9,2.0,18,Operational,0,36.95,Mobile Money,Delivery,True
SW024587,2026-05-29 14:13:09,ST001,24.4,99.1,6.6,3.5,20,Operational,0,39.41,Mobile Money,Delivery,True
SW024588,2026-05-29 14:28:13,ST001,24.5,93.6,1.3,2.8,20,Operational,0,35.42,Card,Standard,True
SW024589,2026-05-29 14:29:30,ST001,26.5,89.3,3.5,3.4,24,Operational,0,36.35,Wallet,Standard,True
SW024590,2026-05-29 15:01:10,ST003,18.6,89.5,1.2,4.7,14,Operational,0,36.15,Mobile Money,Delivery,True
SW024591,2026-05-29 15:01:30,ST004,15.0,93.6,3.6,2.4,12,Operational,0,32.78,Mobile Money,Standard,True
SW024592,2026-05-29 15:03:36,ST001,37.5,93.2,3.1,3.2,17,Operational,0,35.21,Wallet,Standard,True
SW024593,2026-05-29 15:05:05,ST002,15.7,97.9,2.9,3.3,20,Operational,0,37.25,Card,Standard,True
SW024594,2026-05-29 15:06:13,ST003,37.9,91.1,4.3,1.7,12,Operational,0,41.43,Mobile Money,Commercial,True
SW024595,2026-05-29 15:13:39,ST001,14.2,90.8,3.3,3.0,16,Operational,0,39.82,Mobile Money,Delivery,True
SW024596,2026-05-29 15:18:15,ST001,17.6,93.9,5.0,2.1,20,Operational,0,35.88,Mobile Money,Delivery,True
SW024597,2026-05-29 15:33:34,ST001,43.5,89.8,3.7,2.7,19,Operational,0,42.62,Card,Commercial,True
SW024598,2026-05-29 15:35:22,ST005,11.8,100.0,2.8,3.4,14,Operational,0,35.38,Card,Standard,True
SW024599,2026-05-29 15:41:39,ST001,28.6,93.3,2.9,1.4,23,Operational,0,35.54,Mobile Money,Delivery,True
SW024600,2026-05-29 15:43:44,ST002,24.3,87.6,1.1,2.9,18,Operational,0,39.28,Mobile Money,Delivery,True
SW024601,2026-05-29 15:45:23,ST002,17.0,96.3,1.4,3.2,13,Operational,0,38.78,Mobile Money,Commercial,True
SW024602,2026-05-29 15:46:08,ST004,12.2,92.8,4.1,2.1,19,Operational,0,35.62,Mobile Money,Standard,True
SW024603,2026-05-29 15:50:49,ST003,18.8,91.3,1.7,2.9,20,Operational,0,38.01,Mobile Money,Delivery,True
SW024604,2026-05-29 16:00:32,ST003,14.1,90.8,4.1,3.6,10,Operational,0,36.7,Mobile Money,Delivery,True
SW024605,2026-05-29 16:02:26,ST004,40.8,88.6,2.2,1.6,16,Operational,0,34.54,Mobile Money,Delivery,True
SW024606,2026-05-29 16:09:47,ST003,12.6,99.4,1.4,2.8,23,Operational,0,35.4,Mobile Money,Standard,True
SW024607,2026-05-29 16:12:20,ST004,3.0,95.6,2.3,3.1,20,Operational,0,37.67,Card,Delivery,True
SW024608,2026-05-29 16:18:20,ST003,38.1,91.8,13.2,3.0,23,Operational,0,37.36,Wallet,Delivery,True
SW024609,2026-05-29 16:35:03,ST001,21.9,93.3,2.5,3.9,15,Operational,0,35.55,Card,Standard,True
SW024610,2026-05-29 16:41:38,ST003,33.1,97.6,1.5,3.3,24,Operational,0,32.73,Wallet,Standard,True
SW024611,2026-05-29 16:42:41,ST004,20.2,97.2,5.4,3.2,18,Operational,0,36.61,Mobile Money,Delivery,True
SW024612,2026-05-29 17:15:38,ST004,36.0,93.3,4.8,3.6,12,Operational,0,38.56,Mobile Money,Commercial,True
SW024613,2026-05-29 17:23:50,ST004,17.3,89.8,13.5,3.9,16,Operational,0,38.25,Mobile Money,Commercial,True
SW024614,2026-05-29 17:27:34,ST002,19.7,100.0,1.9,5.1,8,Operational,0,38.81,Mobile Money,Delivery,True
SW024615,2026-05-29 17:30:49,ST001,34.5,96.2,0.8,1.7,11,Operational,0,34.98,Mobile Money,Standard,True
SW024616,2026-05-29 17:31:10,ST004,26.6,94.7,1.7,4.4,18,Operational,0,37.39,Mobile Money,Delivery,True
SW024617,2026-05-29 17:41:00,ST002,50.5,92.8,2.3,3.0,10,Operational,0,34.72,Wallet,Standard,True
SW024618,2026-05-29 17:43:02,ST001,18.4,95.4,2.4,4.4,10,Operational,0,34.2,Mobile Money,Standard,True
SW024619,2026-05-29 17:43:12,ST001,38.7,88.6,4.9,4.8,10,Operational,0,38.25,Wallet,Delivery,True
SW024620,2026-05-29 17:51:48,ST004,19.8,91.1,3.6,3.6,16,Operational,0,38.09,Mobile Money,Delivery,True
SW024621,2026-05-29 17:53:17,ST003,28.8,91.6,5.6,1.8,12,Operational,0,39.03,Wallet,Delivery,True
SW024622,2026-05-29 18:04:26,ST001,32.6,96.7,7.3,3.2,5,Operational,0,38.04,Wallet,Delivery,True
SW024623,2026-05-29 18:13:22,ST003,27.3,98.2,10.6,3.5,9,Operational,0,35.3,Wallet,Delivery,True
SW024624,2026-05-29 18:17:35,ST004,19.3,94.8,0.9,3.5,18,Operational,0,37.49,Mobile Money,Delivery,True
SW024625,2026-05-29 18:18:24,ST001,39.6,86.6,1.9,2.9,7,Operational,0,37.96,Card,Standard,True
SW024626,2026-05-29 18:23:17,ST005,34.3,87.5,5.2,2.7,14,Operational,0,32.51,Mobile Money,Standard,True
SW024627,2026-05-29 18:33:19,ST003,23.5,95.9,3.2,3.9,14,Operational,0,34.93,Card,Standard,True
SW024628,2026-05-29 18:36:28,ST003,17.7,86.3,19.7,3.1,12,Operational,0,35.01,Card,Standard,True
SW024629,2026-05-29 18:39:16,ST003,19.0,95.5,1.5,2.0,16,Operational,0,36.9,Mobile Money,Delivery,True
SW024630,2026-05-29 18:40:12,ST005,25.0,92.3,2.8,2.8,7,Operational,0,36.61,Mobile Money,Standard,True
SW024631,2026-05-29 18:40:32,ST005,23.1,94.5,11.1,4.2,2,Operational,0,35.08,Card,Standard,True
SW024632,2026-05-29 18:41:45,ST004,27.6,85.6,2.7,3.6,5,Operational,0,34.39,Mobile Money,Standard,True
SW024633,2026-05-29 18:43:47,ST001,24.6,91.3,4.9,4.8,1,Operational,0,40.07,Wallet,Delivery,True
SW024634,2026-05-29 18:44:29,ST002,22.7,90.5,2.4,3.4,7,Operational,0,40.12,Card,Delivery,True
SW024635,2026-05-29 18:46:45,ST003,9.4,92.6,2.7,3.6,9,Operational,0,41.52,Mobile Money,Commercial,True
SW024636,2026-05-29 18:48:27,ST002,32.7,98.3,3.0,2.2,9,Operational,0,34.38,Mobile Money,Standard,True
SW024637,2026-05-29 18:51:16,ST003,16.0,97.2,1.4,3.2,14,Operational,0,38.86,Wallet,Commercial,True
SW024638,2026-05-29 18:52:40,ST001,18.3,97.1,9.1,3.5,2,Operational,0,39.5,Mobile Money,Commercial,True
SW024639,2026-05-29 19:00:36,ST003,21.3,90.8,0.7,3.9,7,Operational,0,39.07,Mobile Money,Delivery,True
SW024640,2026-05-29 19:01:42,ST003,3.0,100.0,8.7,4.3,1,Operational,0,35.32,Mobile Money,Standard,True
SW024641,2026-05-29 19:04:03,ST002,49.3,89.3,6.3,5.0,12,Operational,0,39.91,Mobile Money,Commercial,True
